StudentID,CGPA,Internships,Projects,Workshops/Certifications,AptitudeTestScore,SoftSkillsRating,ExtracurricularActivities,PlacementTraining,SSC_Marks,HSC_Marks,PlacementStatus,Backlogs,NoOfAttempts,CollegeName,University
9371,7.5,1,1,1,87,4.8,No,Yes,69,72,Placed,0,1.0,LBRCE,JNTUA
9372,8.3,2,3,2,86,4.8,Yes,Yes,84,76,Placed,0,3.0,LBRCE,JNTUA
9373,8.2,2,1,0,87,4.8,Yes,Yes,74,85,Placed,0,1.0,LBRCE,JNTUA
9374,6.5,1,1,1,71,4.3,No,Yes,55,73,NotPlaced,0,1.0,Loyola college,JNTUK
9375,8.4,2,1,1,83,3.5,Yes,Yes,56,81,Placed,0,1.0,LBRCE,JNTUA
9376,7.7,1,1,1,74,3.7,No,Yes,57,74,NotPlaced,0,1.0,Loyola college,JNTUK
9377,7.6,1,1,0,72,3.8,No,No,72,67,NotPlaced,0,1.0,Loyola college,JNTUK
9378,8.6,1,3,2,89,4.7,Yes,Yes,72,85,Placed,0,3.0,LBRCE,JNTUA
9379,7.5,1,1,1,65,3.9,No,Yes,55,72,NotPlaced,0,1.0,Loyola college,JNTUK
9380,7.6,1,1,1,72,4.5,Yes,Yes,57,68,NotPlaced,0,1.0,Loyola college,JNTUK
9381,8.2,1,3,0,90,4.7,Yes,Yes,78,83,Placed,0,3.0,LBRCE,JNTUA
9382,7.5,0,1,0,68,3.8,No,Yes,55,62,NotPlaced,0,1.0,Loyola college,JNTUK
9383,8.3,2,3,0,87,4.8,Yes,Yes,59,84,Placed,0,3.0,LBRCE,JNTUA
9384,6.9,0,1,1,74,4.8,No,Yes,66,62,NotPlaced,0,1.0,Loyola college,JNTUK
9385,7.6,1,1,0,72,3.9,No,No,55,62,NotPlaced,0,1.0,Loyola college,JNTUK
9386,7.3,1,2,0,70,3.8,No,No,55,70,NotPlaced,0,2.0,Loyola college,JNTUK
9387,8.1,2,3,2,89,4.8,Yes,Yes,72,84,Placed,0,3.0,LBRCE,JNTUA
9388,7.9,2,2,0,71,4.4,Yes,No,55,69,NotPlaced,0,2.0,Loyola college,JNTUK
9389,7.2,1,1,0,65,3.7,No,No,63,71,NotPlaced,0,1.0,Loyola college,JNTUK
9390,6.6,1,1,1,72,3.9,No,No,81,61,NotPlaced,0,1.0,Loyola college,JNTUK
9391,8.5,1,1,2,90,4.6,Yes,Yes,82,88,Placed,0,1.0,LBRCE,JNTUA
9392,7.8,1,3,2,90,4.0,Yes,Yes,72,84,NotPlaced,0,3.0,Loyola college,JNTUK
9393,6.8,0,1,1,67,3.5,No,No,59,62,NotPlaced,0,1.0,Loyola college,JNTUK
9394,6.8,1,2,0,64,3.4,No,Yes,55,72,NotPlaced,0,2.0,Loyola college,JNTUK
9395,7.7,0,2,3,74,4.0,Yes,Yes,90,84,NotPlaced,0,2.0,Loyola college,JNTUK
9396,7.5,1,1,1,70,3.8,No,No,55,63,NotPlaced,0,1.0,Loyola college,JNTUK
9397,7.6,0,2,0,76,4.1,Yes,Yes,70,71,Placed,0,2.0,LBRCE,JNTUA
9398,6.5,1,1,0,79,3.8,No,Yes,55,72,Placed,0,1.0,LBRCE,JNTUA
9399,8.0,2,3,2,90,4.8,Yes,Yes,83,86,Placed,0,3.0,LBRCE,JNTUA
9400,8.1,2,3,1,79,4.4,Yes,Yes,79,73,Placed,0,3.0,LBRCE,JNTUA
9401,7.7,1,2,0,88,4.8,Yes,Yes,75,82,Placed,0,2.0,LBRCE,JNTUA
9402,7.5,1,3,1,86,4.2,No,Yes,66,64,NotPlaced,0,3.0,Loyola college,JNTUK
9403,6.8,2,3,2,86,4.5,Yes,Yes,79,86,NotPlaced,0,3.0,Loyola college,JNTUK
9404,7.4,1,1,3,85,4.0,Yes,Yes,74,71,NotPlaced,0,1.0,Loyola college,JNTUK
9405,7.5,1,2,0,71,4.7,No,No,57,87,NotPlaced,0,2.0,Loyola college,JNTUK
9406,7.7,0,3,0,89,4.2,Yes,No,81,85,NotPlaced,0,3.0,Loyola college,JNTUK
9407,7.0,0,1,0,85,4.4,No,Yes,66,61,NotPlaced,0,1.0,Loyola college,JNTUK
9408,7.7,0,1,0,69,4.1,No,No,63,65,NotPlaced,0,1.0,Loyola college,JNTUK
9409,8.8,0,3,0,68,4.1,Yes,Yes,55,66,NotPlaced,0,3.0,Loyola college,JNTUK
9410,6.9,0,1,1,70,3.5,No,Yes,59,71,NotPlaced,0,1.0,Loyola college,JNTUK
9411,8.8,2,3,2,90,4.8,Yes,Yes,70,86,Placed,0,3.0,LBRCE,JNTUA
9412,6.8,2,2,0,69,4.8,Yes,No,70,82,NotPlaced,0,2.0,Loyola college,JNTUK
9413,8.6,2,2,0,77,3.5,No,Yes,65,67,NotPlaced,0,2.0,Loyola college,JNTUK
9414,7.4,1,1,0,79,3.8,Yes,No,60,60,NotPlaced,0,1.0,Loyola college,JNTUK
9415,6.8,1,1,0,67,4.7,Yes,Yes,59,69,Placed,0,1.0,LBRCE,JNTUA
9416,8.6,2,3,1,82,4.5,Yes,Yes,77,82,Placed,0,3.0,LBRCE,JNTUA
9417,8.3,2,3,2,80,4.3,Yes,Yes,82,87,Placed,0,3.0,LBRCE,JNTUA
9418,7.7,1,3,2,83,4.0,Yes,Yes,86,67,Placed,0,3.0,LBRCE,JNTUA
9419,6.6,1,3,1,67,3.9,No,Yes,55,71,NotPlaced,0,3.0,Loyola college,JNTUK
9420,8.1,1,0,1,82,3.4,Yes,No,58,67,NotPlaced,0,0.0,Loyola college,JNTUK
9421,6.6,0,1,0,69,4.5,Yes,Yes,69,64,NotPlaced,0,1.0,Loyola college,JNTUK
9422,7.8,1,2,1,77,4.2,Yes,Yes,65,67,NotPlaced,0,2.0,Loyola college,JNTUK
9423,7.8,1,3,0,80,3.8,Yes,Yes,78,57,Placed,0,3.0,LBRCE,JNTUA
9424,7.7,1,2,1,69,4.2,No,No,59,59,NotPlaced,0,2.0,Loyola college,JNTUK
9425,8.2,0,3,2,80,4.4,Yes,Yes,64,85,Placed,0,3.0,LBRCE,JNTUA
9426,8.2,0,3,1,89,4.8,Yes,No,76,78,Placed,0,3.0,LBRCE,JNTUA
9427,7.4,1,2,1,72,4.4,Yes,Yes,61,82,Placed,0,2.0,LBRCE,JNTUA
9428,7.7,1,1,1,72,4.0,Yes,Yes,66,77,Placed,0,1.0,LBRCE,JNTUA
9429,8.3,1,3,2,90,4.8,Yes,Yes,79,82,Placed,0,3.0,LBRCE,JNTUA
9430,8.3,1,2,0,81,4.1,No,Yes,59,64,NotPlaced,0,2.0,Loyola college,JNTUK
9431,7.2,1,1,0,60,3.2,No,Yes,55,75,NotPlaced,0,1.0,Loyola college,JNTUK
9432,7.7,1,1,1,66,4.1,No,Yes,59,61,NotPlaced,0,1.0,Loyola college,JNTUK
9433,8.1,2,2,0,90,4.8,Yes,Yes,71,83,Placed,0,2.0,LBRCE,JNTUA
9434,6.5,0,1,0,84,4.1,No,Yes,60,62,NotPlaced,0,1.0,Loyola college,JNTUK
9435,7.4,1,1,0,65,4.0,No,No,62,67,NotPlaced,0,1.0,Loyola college,JNTUK
9436,6.5,2,1,0,73,4.0,No,No,55,68,NotPlaced,0,1.0,Loyola college,JNTUK
9437,8.1,2,1,2,89,4.8,Yes,Yes,83,86,Placed,0,1.0,LBRCE,JNTUA
9438,7.9,1,2,2,71,4.3,Yes,Yes,77,85,NotPlaced,0,2.0,Loyola college,JNTUK
9439,8.5,2,1,2,86,4.4,Yes,Yes,71,84,Placed,0,1.0,LBRCE,JNTUA
9440,7.7,1,2,0,73,4.8,Yes,Yes,55,63,Placed,0,2.0,LBRCE,JNTUA
9441,7.9,2,2,0,74,4.4,Yes,Yes,81,69,NotPlaced,0,2.0,Loyola college,JNTUK
9442,8.2,0,3,0,65,4.2,Yes,Yes,71,73,NotPlaced,0,3.0,Loyola college,JNTUK
9443,8.0,2,3,2,90,4.8,Yes,Yes,71,87,Placed,0,3.0,LBRCE,JNTUA
9444,8.6,1,3,2,90,4.8,Yes,Yes,55,85,Placed,0,3.0,LBRCE,JNTUA
9445,8.5,1,2,2,85,4.8,Yes,Yes,88,88,Placed,0,2.0,LBRCE,JNTUA
9446,6.7,0,1,1,70,4.5,No,No,61,61,NotPlaced,0,1.0,Loyola college,JNTUK
9447,8.4,2,3,1,90,4.8,Yes,Yes,76,87,Placed,0,3.0,LBRCE,JNTUA
9448,8.2,1,1,1,90,4.8,Yes,Yes,76,70,Placed,0,1.0,LBRCE,JNTUA
9449,6.5,1,1,0,80,4.4,No,Yes,55,68,NotPlaced,0,1.0,Loyola college,JNTUK
9450,8.4,2,3,2,90,4.8,Yes,Yes,76,86,Placed,0,3.0,LBRCE,JNTUA
9451,8.6,2,3,2,90,4.8,Yes,Yes,80,82,Placed,0,3.0,LBRCE,JNTUA
9452,8.9,2,3,2,90,4.8,Yes,Yes,78,84,Placed,0,3.0,LBRCE,JNTUA
9453,7.4,0,1,3,66,3.3,No,Yes,63,71,NotPlaced,0,1.0,Loyola college,JNTUK
9454,8.4,0,1,0,83,4.6,Yes,Yes,88,84,NotPlaced,0,1.0,Loyola college,JNTUK
9455,8.4,2,3,2,86,4.3,Yes,Yes,76,84,NotPlaced,0,3.0,Loyola college,JNTUK
9456,8.2,1,3,2,90,4.8,Yes,Yes,66,88,Placed,0,3.0,LBRCE,JNTUA
9457,8.1,2,3,2,90,4.8,Yes,Yes,78,83,Placed,0,3.0,LBRCE,JNTUA
9458,8.3,2,3,2,79,4.6,Yes,No,79,80,NotPlaced,0,3.0,Loyola college,JNTUK
9459,7.7,0,2,0,74,4.5,Yes,Yes,60,66,NotPlaced,0,2.0,Loyola college,JNTUK
9460,7.7,1,1,1,72,3.9,No,Yes,55,67,NotPlaced,0,1.0,Loyola college,JNTUK
9461,7.0,0,1,0,74,4.4,No,No,71,60,NotPlaced,0,1.0,Loyola college,JNTUK
9462,8.2,2,2,1,87,4.5,Yes,Yes,70,70,NotPlaced,0,2.0,Loyola college,JNTUK
9463,7.3,0,1,1,70,3.5,No,No,57,65,NotPlaced,0,1.0,Loyola college,JNTUK
9464,7.4,1,2,0,80,4.1,No,Yes,64,86,NotPlaced,0,2.0,Loyola college,JNTUK
9465,8.2,1,3,0,90,4.1,No,Yes,76,74,Placed,0,3.0,LBRCE,JNTUA
9466,8.4,0,3,3,80,4.6,No,Yes,89,73,NotPlaced,0,3.0,Loyola college,JNTUK
9467,6.8,0,1,1,75,4.3,No,No,73,62,NotPlaced,0,1.0,Loyola college,JNTUK
9468,6.5,0,2,0,81,3.7,No,Yes,60,68,Placed,0,2.0,LBRCE,JNTUA
9469,8.4,2,3,2,87,4.7,Yes,Yes,78,82,Placed,0,3.0,LBRCE,JNTUA
9470,8.3,2,3,2,90,4.8,Yes,Yes,90,86,Placed,0,3.0,LBRCE,JNTUA
9471,8.1,1,3,2,90,4.8,Yes,Yes,71,87,Placed,0,3.0,LBRCE,JNTUA
9472,8.7,2,3,2,90,4.8,Yes,Yes,79,84,Placed,0,3.0,LBRCE,JNTUA
9473,7.9,1,3,0,82,4.4,Yes,Yes,76,83,Placed,0,3.0,LBRCE,JNTUA
9474,7.3,1,1,2,79,4.4,No,Yes,60,71,NotPlaced,0,1.0,Loyola college,JNTUK
9475,7.9,0,1,0,60,3.1,No,No,61,62,NotPlaced,0,1.0,Loyola college,JNTUK
9476,7.5,1,1,1,60,3.4,No,Yes,55,66,NotPlaced,0,1.0,Loyola college,JNTUK
9477,6.5,0,1,0,65,3.7,No,No,56,71,NotPlaced,0,1.0,Loyola college,JNTUK
9478,7.3,1,1,1,62,4.0,No,Yes,55,65,NotPlaced,0,1.0,Loyola college,JNTUK
9479,7.5,1,1,0,75,3.8,No,Yes,55,62,NotPlaced,0,1.0,Loyola college,JNTUK
9480,8.2,2,3,0,76,3.9,Yes,Yes,75,66,NotPlaced,0,3.0,Loyola college,JNTUK
9481,8.0,1,3,1,80,4.6,Yes,No,80,70,NotPlaced,0,3.0,Loyola college,JNTUK
9482,7.9,1,2,2,78,3.9,Yes,Yes,75,70,NotPlaced,0,2.0,Loyola college,JNTUK
9483,7.6,0,1,0,71,3.5,No,Yes,55,70,NotPlaced,0,1.0,Loyola college,JNTUK
9484,7.8,0,3,2,90,4.8,Yes,No,81,81,Placed,0,3.0,LBRCE,JNTUA
9485,6.5,0,3,0,78,4.2,Yes,Yes,74,69,NotPlaced,0,3.0,Loyola college,JNTUK
9486,6.6,0,2,1,79,4.2,Yes,Yes,71,84,NotPlaced,0,2.0,Loyola college,JNTUK
9487,7.5,2,1,0,84,3.8,No,No,61,63,Placed,0,1.0,LBRCE,JNTUA
9488,6.9,1,1,1,68,4.4,Yes,Yes,55,65,NotPlaced,0,1.0,Loyola college,JNTUK
9489,7.4,1,1,1,65,3.7,No,No,57,57,NotPlaced,0,1.0,Loyola college,JNTUK
9490,8.2,2,3,0,80,4.3,Yes,Yes,74,66,NotPlaced,0,3.0,Loyola college,JNTUK
9491,6.5,1,1,1,60,4.2,No,No,57,60,NotPlaced,0,1.0,Loyola college,JNTUK
9492,7.5,0,3,1,78,4.7,Yes,Yes,66,66,Placed,0,3.0,LBRCE,JNTUA
9493,7.6,1,1,0,81,3.8,No,Yes,73,72,NotPlaced,0,1.0,Loyola college,JNTUK
9494,8.5,2,3,2,90,4.6,Yes,Yes,81,76,Placed,0,3.0,LBRCE,JNTUA
9495,8.5,1,3,2,90,4.8,Yes,Yes,78,88,Placed,0,3.0,LBRCE,JNTUA
9496,7.6,0,2,1,75,4.7,No,Yes,72,67,NotPlaced,0,2.0,Loyola college,JNTUK
9497,7.8,1,3,2,90,4.8,Yes,No,79,77,NotPlaced,0,3.0,Loyola college,JNTUK
9498,7.4,1,1,0,76,4.7,Yes,Yes,61,82,Placed,0,1.0,LBRCE,JNTUA
9499,7.0,1,2,0,81,4.5,No,Yes,81,61,NotPlaced,0,2.0,Loyola college,JNTUK
9500,8.3,0,3,2,74,4.7,Yes,Yes,70,84,NotPlaced,0,3.0,Loyola college,JNTUK
9501,7.6,2,3,2,82,4.8,Yes,Yes,80,80,Placed,0,3.0,LBRCE,JNTUA
9502,8.0,2,3,2,90,4.6,Yes,Yes,73,85,Placed,0,3.0,LBRCE,JNTUA
9503,8.1,1,3,2,90,4.7,Yes,Yes,84,81,Placed,0,3.0,LBRCE,JNTUA
9504,6.8,1,2,1,72,4.3,Yes,Yes,55,68,NotPlaced,0,2.0,Loyola college,JNTUK
9505,7.4,1,2,1,69,3.4,No,Yes,57,66,NotPlaced,0,2.0,Loyola college,JNTUK
9506,7.8,1,2,2,90,4.8,Yes,Yes,77,85,Placed,0,2.0,LBRCE,JNTUA
9507,7.7,1,2,0,74,3.9,No,Yes,55,71,NotPlaced,0,2.0,Loyola college,JNTUK
9508,7.5,2,3,0,86,4.8,Yes,No,55,84,Placed,0,3.0,LBRCE,JNTUA
9509,6.7,1,1,0,78,4.2,Yes,Yes,61,73,Placed,0,1.0,LBRCE,JNTUA
9510,7.6,1,1,1,74,4.5,No,No,55,65,NotPlaced,0,1.0,Loyola college,JNTUK
9511,6.6,2,1,2,62,4.3,No,No,63,67,NotPlaced,0,1.0,Loyola college,JNTUK
9512,8.2,1,3,1,83,4.8,Yes,Yes,80,74,Placed,0,3.0,LBRCE,JNTUA
9513,8.2,1,2,1,71,4.6,Yes,Yes,87,85,NotPlaced,0,2.0,Loyola college,JNTUK
9514,8.3,1,3,1,86,4.3,No,Yes,70,70,Placed,0,3.0,LBRCE,JNTUA
9515,8.2,1,1,2,74,4.5,Yes,No,82,69,Placed,0,1.0,LBRCE,JNTUA
9516,8.4,2,3,2,89,4.5,Yes,Yes,76,82,NotPlaced,0,3.0,Loyola college,JNTUK
9517,8.1,2,3,1,85,4.8,Yes,Yes,71,85,Placed,0,3.0,LBRCE,JNTUA
9518,7.8,1,2,0,83,3.5,No,No,57,63,NotPlaced,0,2.0,Loyola college,JNTUK
9519,7.1,2,2,2,83,4.8,Yes,Yes,62,86,Placed,0,2.0,LBRCE,JNTUA
9520,8.7,1,1,1,80,4.1,Yes,Yes,69,79,Placed,0,1.0,LBRCE,JNTUA
9521,8.1,1,1,0,81,4.7,No,Yes,55,69,NotPlaced,0,1.0,Loyola college,JNTUK
9522,6.7,1,2,1,77,4.5,Yes,Yes,75,84,NotPlaced,0,2.0,Loyola college,JNTUK
9523,7.7,0,1,1,68,3.3,No,Yes,58,70,NotPlaced,0,1.0,Loyola college,JNTUK
9524,7.7,1,1,0,78,4.3,No,No,56,67,NotPlaced,0,1.0,Loyola college,JNTUK
9525,7.3,1,1,1,85,4.8,No,Yes,55,66,Placed,0,1.0,LBRCE,JNTUA
9526,7.5,1,2,1,76,4.3,No,Yes,66,67,NotPlaced,0,2.0,Loyola college,JNTUK
9527,7.6,0,1,0,80,4.2,No,No,55,73,NotPlaced,0,1.0,Loyola college,JNTUK
9528,6.8,1,2,1,78,4.4,No,No,55,63,NotPlaced,0,2.0,Loyola college,JNTUK
9529,8.3,0,1,0,81,4.4,Yes,No,76,80,NotPlaced,0,1.0,Loyola college,JNTUK
9530,7.6,0,1,1,69,3.9,No,No,55,69,NotPlaced,0,1.0,Loyola college,JNTUK
9531,7.7,1,1,1,84,4.4,Yes,Yes,72,71,NotPlaced,0,1.0,Loyola college,JNTUK
9532,8.1,1,3,2,90,4.8,Yes,Yes,90,85,Placed,0,3.0,LBRCE,JNTUA
9533,6.9,1,1,1,65,3.0,No,No,61,63,NotPlaced,0,1.0,Loyola college,JNTUK
9534,8.4,2,3,2,86,4.2,Yes,Yes,81,68,Placed,0,3.0,LBRCE,JNTUA
9535,8.3,1,1,1,76,4.2,No,Yes,65,62,NotPlaced,0,1.0,Loyola college,JNTUK
9536,7.8,1,2,2,76,4.7,Yes,Yes,66,86,Placed,0,2.0,LBRCE,JNTUA
9537,7.5,1,2,1,78,4.8,Yes,Yes,58,84,NotPlaced,0,2.0,Loyola college,JNTUK
9538,8.0,1,1,1,70,4.0,No,Yes,72,64,NotPlaced,0,1.0,Loyola college,JNTUK
9539,7.8,1,2,1,69,4.5,Yes,No,71,67,NotPlaced,0,2.0,Loyola college,JNTUK
9540,8.1,2,1,0,73,3.6,Yes,Yes,83,85,NotPlaced,0,1.0,Loyola college,JNTUK
9541,8.3,2,3,2,89,4.8,Yes,Yes,78,81,Placed,0,3.0,LBRCE,JNTUA
9542,8.0,2,3,2,86,4.8,Yes,Yes,84,72,Placed,0,3.0,LBRCE,JNTUA
9543,8.4,2,3,2,90,4.8,Yes,Yes,79,86,Placed,0,3.0,LBRCE,JNTUA
9544,7.4,1,3,0,88,4.8,Yes,Yes,69,83,Placed,0,3.0,LBRCE,JNTUA
9545,8.4,2,3,1,84,4.2,Yes,Yes,78,83,NotPlaced,0,3.0,Loyola college,JNTUK
9546,7.6,1,1,1,70,3.8,No,Yes,57,67,NotPlaced,0,1.0,Loyola college,JNTUK
9547,8.3,1,3,2,90,4.8,Yes,Yes,80,86,Placed,0,3.0,LBRCE,JNTUA
9548,8.6,2,3,0,90,4.7,Yes,Yes,79,79,Placed,0,3.0,LBRCE,JNTUA
9549,7.4,1,1,0,82,3.8,No,Yes,55,72,Placed,0,1.0,LBRCE,JNTUA
9550,8.2,2,3,2,88,4.7,Yes,Yes,83,83,Placed,0,3.0,LBRCE,JNTUA
9551,8.1,2,1,0,85,4.1,Yes,Yes,83,79,Placed,0,1.0,LBRCE,JNTUA
9552,8.5,1,3,2,87,3.7,Yes,Yes,69,83,Placed,0,3.0,LBRCE,JNTUA
9553,6.6,1,1,0,75,4.4,No,No,62,82,NotPlaced,0,1.0,Loyola college,JNTUK
9554,7.6,2,3,1,78,3.8,No,Yes,62,64,NotPlaced,0,3.0,Loyola college,JNTUK
9555,8.2,0,2,2,88,3.3,Yes,Yes,74,68,Placed,0,2.0,LBRCE,JNTUA
9556,7.5,2,3,0,90,4.7,Yes,No,88,86,Placed,0,3.0,LBRCE,JNTUA
9557,8.1,1,3,2,88,4.8,Yes,Yes,81,85,Placed,0,3.0,LBRCE,JNTUA
9558,8.5,1,3,0,74,4.3,Yes,Yes,80,87,NotPlaced,0,3.0,Loyola college,JNTUK
9559,8.3,1,3,2,87,4.6,No,Yes,75,62,Placed,0,3.0,LBRCE,JNTUA
9560,8.4,2,3,2,90,4.8,Yes,Yes,70,85,Placed,0,3.0,LBRCE,JNTUA
9561,8.4,2,3,2,90,4.1,Yes,Yes,78,83,Placed,0,3.0,LBRCE,JNTUA
9562,6.8,1,1,2,64,3.5,No,No,55,63,NotPlaced,0,1.0,Loyola college,JNTUK
9563,7.8,1,1,0,66,4.6,No,No,58,80,NotPlaced,0,1.0,Loyola college,JNTUK
9564,7.3,1,2,2,82,4.2,No,No,70,65,NotPlaced,0,2.0,Loyola college,JNTUK
9565,8.5,1,3,2,90,4.4,Yes,Yes,72,83,NotPlaced,0,3.0,Loyola college,JNTUK
9566,8.0,1,3,2,90,4.4,Yes,Yes,87,81,Placed,0,3.0,LBRCE,JNTUA
9567,7.4,2,1,1,75,4.4,Yes,Yes,55,68,NotPlaced,0,1.0,Loyola college,JNTUK
9568,7.5,2,2,0,65,4.3,No,No,67,69,NotPlaced,0,2.0,Loyola college,JNTUK
9569,7.6,1,1,0,81,4.2,Yes,Yes,81,81,NotPlaced,0,1.0,Loyola college,JNTUK
9570,8.4,2,3,2,88,4.8,Yes,Yes,85,82,Placed,0,3.0,LBRCE,JNTUA
9571,6.5,1,1,1,66,3.6,No,No,59,69,NotPlaced,0,1.0,Loyola college,JNTUK
9572,8.0,0,1,1,76,3.6,No,No,55,65,NotPlaced,0,1.0,Loyola college,JNTUK
9573,7.8,0,2,0,86,4.3,No,Yes,56,73,NotPlaced,0,2.0,Loyola college,JNTUK
9574,7.6,0,1,0,82,3.9,No,Yes,58,72,NotPlaced,0,1.0,Loyola college,JNTUK
9575,7.7,1,2,1,84,4.5,Yes,Yes,69,69,Placed,0,2.0,LBRCE,JNTUA
9576,7.4,2,3,2,83,4.2,No,Yes,79,71,NotPlaced,0,3.0,Loyola college,JNTUK
9577,7.3,1,2,0,84,3.9,Yes,Yes,90,88,Placed,0,2.0,LBRCE,JNTUA
9578,8.8,2,3,2,90,4.8,Yes,Yes,65,86,Placed,0,3.0,LBRCE,JNTUA
9579,8.6,1,3,2,88,4.8,Yes,Yes,70,83,Placed,0,3.0,LBRCE,JNTUA
9580,7.8,2,3,0,90,4.6,Yes,Yes,86,82,NotPlaced,0,3.0,Loyola college,JNTUK
9581,8.0,2,3,2,86,4.8,Yes,No,80,68,NotPlaced,0,3.0,Loyola college,JNTUK
9582,7.7,1,2,0,73,4.8,No,Yes,78,71,NotPlaced,0,2.0,Loyola college,JNTUK
9583,8.4,1,3,2,85,4.4,Yes,Yes,78,87,Placed,0,3.0,LBRCE,JNTUA
9584,7.7,2,1,3,72,4.6,Yes,Yes,67,78,Placed,0,1.0,LBRCE,JNTUA
9585,8.7,2,3,2,79,4.4,Yes,Yes,76,83,Placed,0,3.0,LBRCE,JNTUA
9586,7.6,1,1,0,68,3.7,No,No,55,67,NotPlaced,0,1.0,Loyola college,JNTUK
9587,6.7,0,3,0,90,4.3,Yes,Yes,79,65,Placed,0,3.0,LBRCE,JNTUA
9588,8.1,2,3,2,90,4.6,Yes,No,74,84,Placed,0,3.0,LBRCE,JNTUA
9589,8.2,2,3,0,83,4.5,Yes,Yes,77,83,Placed,0,3.0,LBRCE,JNTUA
9590,6.5,1,2,0,68,4.2,Yes,Yes,70,64,NotPlaced,0,2.0,Loyola college,JNTUK
9591,8.5,1,3,0,90,4.8,Yes,Yes,78,82,Placed,0,3.0,LBRCE,JNTUA
9592,7.8,1,3,1,77,3.7,No,Yes,72,85,NotPlaced,0,3.0,Loyola college,JNTUK
9593,7.5,1,3,2,88,4.5,Yes,Yes,70,84,Placed,0,3.0,LBRCE,JNTUA
9594,6.7,0,2,0,73,4.5,No,Yes,60,58,NotPlaced,0,2.0,Loyola college,JNTUK
9595,8.3,1,1,1,68,4.3,Yes,Yes,79,66,NotPlaced,0,1.0,Loyola college,JNTUK
9596,7.0,1,3,1,80,4.8,Yes,Yes,59,68,Placed,0,3.0,LBRCE,JNTUA
9597,8.3,2,1,2,82,4.2,Yes,Yes,80,81,Placed,0,1.0,LBRCE,JNTUA
9598,8.3,1,3,0,90,4.4,Yes,Yes,83,81,Placed,0,3.0,LBRCE,JNTUA
9599,6.5,1,1,0,82,4.4,No,Yes,56,68,NotPlaced,0,1.0,Loyola college,JNTUK
9600,7.6,1,1,0,76,3.6,Yes,Yes,86,68,NotPlaced,0,1.0,Loyola college,JNTUK
9601,8.5,2,3,2,90,4.8,Yes,Yes,80,83,Placed,0,3.0,LBRCE,JNTUA
9602,8.5,1,3,0,83,4.6,Yes,Yes,85,83,Placed,0,3.0,LBRCE,JNTUA
9603,8.0,2,3,2,90,4.8,Yes,Yes,86,88,Placed,0,3.0,LBRCE,JNTUA
9604,8.4,2,2,0,84,3.9,Yes,Yes,76,68,NotPlaced,0,2.0,Loyola college,JNTUK
9605,8.4,2,3,2,85,4.1,Yes,No,78,69,Placed,0,3.0,LBRCE,JNTUA
9606,7.5,1,1,1,68,4.6,Yes,Yes,58,66,NotPlaced,0,1.0,Loyola college,JNTUK
9607,7.3,0,3,1,85,4.7,Yes,No,75,79,NotPlaced,0,3.0,Loyola college,JNTUK
9608,8.4,2,3,2,88,4.7,Yes,Yes,78,85,Placed,0,3.0,LBRCE,JNTUA
9609,6.5,2,2,0,83,4.1,Yes,Yes,57,81,NotPlaced,0,2.0,Loyola college,JNTUK
9610,8.3,2,3,2,90,4.8,Yes,Yes,78,84,Placed,0,3.0,LBRCE,JNTUA
9611,8.2,2,3,2,90,4.8,Yes,Yes,87,83,Placed,0,3.0,LBRCE,JNTUA
9612,6.5,2,2,1,88,3.9,No,Yes,68,73,NotPlaced,0,2.0,Loyola college,JNTUK
9613,7.6,0,1,0,78,3.2,No,Yes,55,70,NotPlaced,0,1.0,Loyola college,JNTUK
9614,7.2,1,3,2,81,4.8,Yes,Yes,62,65,NotPlaced,0,3.0,Loyola college,JNTUK
9615,8.3,1,3,0,90,4.8,Yes,Yes,83,82,Placed,0,3.0,LBRCE,JNTUA
9616,8.1,1,1,1,90,4.6,No,No,65,85,NotPlaced,0,1.0,Loyola college,JNTUK
9617,7.4,1,2,1,83,4.1,No,Yes,90,88,NotPlaced,0,2.0,Loyola college,JNTUK
9618,7.4,0,3,0,79,3.3,No,Yes,62,64,NotPlaced,0,3.0,Loyola college,JNTUK
9619,8.2,2,3,2,80,4.0,Yes,Yes,78,83,Placed,0,3.0,LBRCE,JNTUA
9620,7.4,2,1,2,62,4.7,No,No,55,71,NotPlaced,0,1.0,Loyola college,JNTUK
9621,8.0,0,3,2,90,4.8,Yes,Yes,74,71,Placed,0,3.0,LBRCE,JNTUA
9622,8.2,2,3,2,90,4.8,Yes,Yes,79,86,Placed,0,3.0,LBRCE,JNTUA
9623,7.6,1,1,1,83,4.5,Yes,Yes,74,79,NotPlaced,0,1.0,Loyola college,JNTUK
9624,7.6,1,2,0,66,3.5,No,Yes,57,62,NotPlaced,0,2.0,Loyola college,JNTUK
9625,6.7,1,1,0,85,4.4,No,Yes,55,68,NotPlaced,0,1.0,Loyola college,JNTUK
9626,8.4,0,3,2,87,4.8,Yes,Yes,81,83,Placed,0,3.0,LBRCE,JNTUA
9627,7.6,2,2,2,89,4.6,Yes,Yes,68,79,Placed,0,2.0,LBRCE,JNTUA
9628,8.4,1,3,0,82,4.5,Yes,Yes,80,64,Placed,0,3.0,LBRCE,JNTUA
9629,8.4,0,3,2,90,4.8,Yes,Yes,55,67,Placed,0,3.0,LBRCE,JNTUA
